58266.399432799995123 30.2337692 0.0098071
58284.381550494879082 30.2398260 0.0031467
58299.362858473597102 30.2413102 0.0031548
58315.310948770109495 30.1930472 0.0057993
58333.227152322466898 30.2345560 0.0034441
58347.166215182562367 30.2407456 0.0040173
58363.156955420684469 30.2406222 0.0040180
58378.116677777088691 30.2440842 0.0028682
58424.053795902473950 30.2463510 0.0012686
58435.966354042767535 30.2439762 0.0029956
58448.923390830153518 30.2403411 0.0069972
58462.880045879093158 30.2419022 0.0024317
58476.857071389371920 30.2351917 0.0048874
58490.784096914564255 30.2175529 0.0096451
58504.744339711053265 30.2425553 0.0034546
58517.748622066819185 30.2393101 0.0038089
58560.578714636157999 30.2482820 0.0046959
59343.492245521337313 30.2427465 0.0002564
59355.438136692098143 30.2399879 0.0008048
59364.340972008939367 30.2537753 0.0006686
59376.303414407415706 30.2411861 0.0004775
59385.268923522525331 30.2416241 0.0005033
59397.311400557160934 30.2416240 0.0004188
59406.271354195890569 30.2420595 0.0002611
59418.378182718957468 30.2437435 0.0004551
59427.182581133556505 30.2415111 0.0002350
59435.169502309398376 30.2417937 0.0000777
59446.165509288202951 30.2413460 0.0002294
59456.074247592643665 30.2414449 0.0001778
59475.051099448431295 30.2409836 0.0005549
59483.973206051184096 30.2413412 0.0001484
59492.125925961795810 30.2396357 0.0005245
