58251.400705867926087 38.7782159 0.0008390
58266.323622246646372 38.7765080 0.0006993
58284.324548245009189 38.7786332 0.0011316
58299.298622230601276 38.7768128 0.0006776
58315.246885930711663 38.7636441 0.0039288
58333.168992793979247 38.7811535 0.0028888
58347.125705901947847 38.7768866 0.0009313
58363.101400327267886 38.7764161 0.0008339
58378.061064487166353 38.7774444 0.0007958
58423.969420991281140 38.7769760 0.0005742
58435.881747674518029 38.7737186 0.0006269
58448.898332912898627 38.7780734 0.0011596
58462.854872399964464 38.7778950 0.0005115
58476.834559975507395 38.7779640 0.0007258
58490.759270247781076 38.7578396 0.0050376
58504.717835355776246 38.7776979 0.0010090
58517.726457920805534 38.7773755 0.0005220
58560.551862904774365 38.7764540 0.0007148
59343.439409499484777 38.7766466 0.0000648
59355.397974501250684 38.7768837 0.0001188
59376.265740742967039 38.7769861 0.0000558
59385.312905107003205 38.7765034 0.0000739
59397.276215268574926 38.7766199 0.0000562
59406.237036941566400 38.7770498 0.0001106
59418.340219824363036 38.7769564 0.0000650
59427.148784711222529 38.7766178 0.0000531
59435.210243103711218 38.7768407 0.0000224
59446.125752418050402 38.7765015 0.0000941
59456.156597225550745 38.7767583 0.0000325
59475.017187600006261 38.7767032 0.0000288
59483.939756961769272 38.7768727 0.0000271
59492.091319416620298 38.7765145 0.0000880
