58260.001284321901274 13.3020353 0.0016916
58276.853541779058239 13.3050383 0.0063380
58276.862453281386591 13.3022963 0.0038412
58307.755740411355764 13.3046870 0.0076454
58322.689594520954825 13.3016564 0.0014195
58340.656087631599701 13.2991374 0.0026250
58355.612511366434983 13.2999720 0.0012886
58371.608691750247831 13.3216601 0.0056902
58389.461411593765037 13.3018145 0.0018909
58440.437858775787508 13.2993584 0.0031246
58453.343876917263045 13.2660913 0.0096449
58467.330104090692124 13.2844468 0.0096453
58481.313552707259809 13.3044246 0.0035083
58510.256434977886873 13.3048419 0.0089380
58524.200242403193928 13.3073632 0.0030966
58552.196307408067399 13.3026008 0.0016779
58567.010890636117838 13.2981599 0.0024770
58781.448703574252849 13.3015428 0.0002993
58792.445867915396105 13.3018173 0.0002351
58804.348529877210228 13.3014013 0.0001506
58833.260046189706330 13.3015990 0.0000778
58844.197372492766947 13.3022345 0.0001575
58854.146735852614650 13.3014855 0.0003018
58865.199802992516099 13.3014649 0.0001080
58874.048703487072100 13.3014748 0.0000954
58893.083367977222466 13.3014263 0.0001224
58903.078506872548062 13.3014275 0.0001575
58914.182904836479204 13.3012317 0.0002144
58922.142511340391712 13.3014434 0.0001614
59349.043692000277523 13.3011055 0.0002000
59360.039641426032708 13.3007732 0.0002363
59370.871469987884473 13.3014719 0.0003557
59380.863599445784292 13.3009154 0.0001703
59391.765046427626173 13.3007367 0.0002550
59413.745717542036137 13.3002639 0.0010208
59425.728183040166853 13.3003604 0.0002309
59441.608043877286462 13.3010034 0.0001563
59449.587094660851309 13.3007468 0.0002266
59460.592476931035393 13.3011948 0.0003980
59468.490219964315019 13.2814842 0.0004471
59469.548553128772082 13.3004569 0.0003756
59489.566492868207208 13.3008484 0.0001838
59496.522048793149370 13.2995298 0.0006081
