58266.425995055295720 9.0217213 0.0011209
58284.419803019782303 9.0244374 0.0013271
58299.389594674123375 9.0255694 0.0004652
58315.334675503765200 9.0248370 0.0011882
58333.264189323116809 9.0248764 0.0010829
58347.264652400486576 9.0263986 0.0039164
58363.184212789699139 9.0250164 0.0004447
58378.140115306192148 9.0230196 0.0006187
58424.029200912215992 9.0249314 0.0005855
58435.942511577662833 9.0241216 0.0006825
58449.019108330127765 9.0556291 0.0108472
58476.947812105236736 9.0259257 0.0006961
58490.872349129532941 8.9674216 0.0115076
58504.833865565882670 9.0239224 0.0007558
58560.665925430475690 9.0228345 0.0019832
59343.552951313241560 9.0256428 0.0000948
59355.480613966155409 9.0255322 0.0000702
59376.372337889839725 9.0252336 0.0000312
59385.379108829329116 9.0254637 0.0000830
59397.371122541739810 9.0253164 0.0001237
59406.334317239648417 9.0253672 0.0000385
59427.221354255584239 9.0254221 0.0000471
59435.264352333285483 9.0254216 0.0000084
59446.228761520282539 9.0253238 0.0000420
59456.111631862773091 9.0254146 0.0000662
59475.112789380060771 9.0254445 0.0000564
59484.044733881111428 9.0253882 0.0000196
59492.160937389178231 9.0253364 0.0000629
