58259.808576051850817 62.3967975 0.0007493
58276.768529535146383 62.3972761 0.0006808
58307.663032054531790 62.4033620 0.0092886
58322.596307288611653 62.3967007 0.0008092
58340.564883862133471 62.3987566 0.0010668
58355.514131536248541 62.3970455 0.0007424
58371.475242616018671 62.3974034 0.0029973
58389.373391141326476 62.3957997 0.0009247
58440.340288922047626 62.3970567 0.0014485
58453.248506712917381 62.3746779 0.0132839
58467.233923324146385 62.3928685 0.0033600
58481.201573545623688 62.4017511 0.0020578
58510.124258904129090 62.4044825 0.0032325
58524.108865392953566 62.3958054 0.0010792
58566.921423071684231 62.3964810 0.0005337
58781.341990540106443 62.3951239 0.0002672
58792.365543652314069 62.3946182 0.0001130
58804.392222071303465 62.3945001 0.0000734
58844.152060024433903 62.3952944 0.0001065
58854.102002187797505 62.3943889 0.0001245
58865.112303067275387 62.3942252 0.0000667
58874.134988242305923 62.3941762 0.0000636
58892.997546148065198 62.3940923 0.0000706
58902.985335611681608 62.3939665 0.0000863
58914.089733709751200 62.3947409 0.0001010
58922.094826193050086 62.3939586 0.0001282
59000.886979284932955 62.3944144 0.0002302
59008.734895910325193 62.3949413 0.0000953
59015.850752206228179 62.3950502 0.0001022
59016.025057976446488 62.4604632 0.0039682
59022.777835601311013 62.3951702 0.0001000
59032.825173655943457 62.3949744 0.0000886
59044.763368094390051 62.3952869 0.0001656
59062.560763910728613 62.3952896 0.0001972
59075.530960707002858 62.3953738 0.0003947
59082.528298507259429 62.3955187 0.0001472
59093.616030041530071 62.3955733 0.0002802
59100.573321726696226 62.3953517 0.0001445
59113.499710770102426 62.3967247 0.0004692
59133.355844810138762 62.3947302 0.0000847
59156.425925801109227 62.4518218 0.0035324
59187.327256815663697 62.3953621 0.0001477
59196.293923746841750 62.3948949 0.0000907
59208.327083267472690 62.3940423 0.0000948
59217.196122688844318 62.3953580 0.0001823
59230.140798541613273 62.3940787 0.0001052
59238.278877177601318 62.3938627 0.0001025
59264.060763864319229 62.3940379 0.0001174
59272.026909784017610 62.3940161 0.0001554
59280.944155037946627 62.3936044 0.0001168
59287.956828696510927 62.3935420 0.0000963
59300.906654948437523 62.3937858 0.0001067
59308.954282371628729 62.3935736 0.0000896
59348.880150425248758 62.3936859 0.0000877
59359.880034624839189 62.3935086 0.0001535
59370.707060133424926 62.3945274 0.0001603
59380.715162003732781 62.3940018 0.0002372
59391.613252419780166 62.3942948 0.0001232
59403.683159792269280 62.3940260 0.0001200
59413.599884460158626 62.3940629 0.0012222
59425.576735966667034 62.3937543 0.0001056
59449.400520700486450 62.3942691 0.0001502
59460.407349650172436 62.3936175 0.0001369
59469.399594844872971 62.3934168 0.0001173
59489.421643512115884 62.3937170 0.0001471
59496.376794076574512 62.3933918 0.0001293
