58260.103715005377324 4.5939844 0.0042984
58276.938205686166578 4.5959967 0.0009937
58307.841446313014033 4.5872988 0.0055863
58322.757187257705566 4.5951291 0.0004613
58340.733113184496264 4.5942252 0.0008837
58355.678367638497519 4.5957215 0.0007167
58371.698159342833457 4.5951571 0.0013177
58389.571538856461610 4.5861769 0.0024230
58453.439362836264244 4.5843466 0.0042865
58467.419050635249700 4.6003834 0.0050907
58481.383169780175485 4.6014961 0.0031820
58510.339479023809764 4.5819364 0.0064974
58524.292951320114967 4.5951118 0.0020014
58567.072349007273849 4.6064575 0.0088028
58809.451423505906176 4.5915991 0.0000628
58833.416990661592338 4.5917762 0.0002567
58846.379316958890995 4.5915473 0.0000487
58860.352696728577992 4.5916159 0.0000446
58874.332499876129083 4.5916055 0.0000605
58896.189617982112705 4.5913603 0.0001587
58911.140312215883938 4.5912368 0.0002833
59156.630960792503649 4.5911315 0.0001988
59175.508854309043217 4.5918065 0.0001381
59187.549247684343242 4.5918520 0.0001425
59196.471701363437417 4.5916893 0.0000206
59208.456076291606789 4.5916559 0.0001456
59217.415219886479085 4.5919381 0.0000324
59230.371527715409725 4.5916522 0.0001785
59238.472916651096937 4.5923587 0.0004645
59264.254397949267426 4.5912973 0.0000950
59281.176967511341689 4.5915716 0.0000818
59288.180613263963182 4.5919052 0.0002591
59301.131423465607499 4.5914955 0.0000896
59309.148090208149555 4.5916868 0.0004242
59349.117650484791349 4.5913080 0.0001631
59360.102256917458884 4.5929279 0.0002450
59370.937905128138775 4.5917368 0.0000923
59380.898437520181805 4.5918087 0.0001266
59391.825520963446039 4.5926799 0.0001664
59403.913194399230223 4.5914928 0.0001236
59425.788946688104546 4.5914259 0.0001729
59441.718344753272508 4.5913997 0.0000425
59449.660069435229633 4.5914211 0.0001243
59460.653530192201498 4.5914454 0.0000831
59468.625867995589311 4.6177034 0.0007361
59469.610706177042691 4.5918839 0.0000944
59489.602719672243071 4.5915800 0.0001106
59496.556886463800106 4.5904631 0.0001645
