58260.062800139896236 71.0157885 0.0020168
58276.914189689747637 71.0182637 0.0015014
58307.818645240492875 71.0162905 0.0023179
58322.736064251077918 71.0178204 0.0019077
58340.711933072967820 71.0175020 0.0017228
58355.657476756094428 71.0171054 0.0017020
58371.666273098966476 71.0172370 0.0016887
58389.544687463451746 71.0204373 0.0018166
58440.505335239347255 71.0195810 0.0016191
58453.416157362455516 71.0170574 0.0015595
58467.394687346654054 71.0170933 0.0018751
58481.365347052788720 71.0175660 0.0016643
58524.268297778768159 71.0173606 0.0017822
58567.052788554281426 71.0190697 0.0018516
58781.494826111490162 71.0173656 0.0000094
58792.490138724478834 71.0171733 0.0000067
58804.438518252878130 71.0173521 0.0000061
58809.418899885798068 71.0170615 0.0000746
58820.384179006842839 71.0172671 0.0000271
58833.201192053848655 71.0173274 0.0000062
58844.245173547238716 71.0173128 0.0000078
58846.344943149338609 71.0172119 0.0000156
58854.191759098302416 71.0171277 0.0000129
58860.313808979222081 71.0173072 0.0000121
58865.245289099191769 71.0176406 0.0000069
58874.091585481794734 71.0174097 0.0000048
58874.297952256672480 71.0173080 0.0000094
58887.216064780560964 71.0171215 0.0000157
58893.127233619035481 71.0172433 0.0000056
58896.153738448397633 71.0166971 0.0000224
58903.123472087126132 71.0170326 0.0000047
58911.104143486523336 71.0170446 0.0000085
58914.138402646600107 71.0170720 0.0000048
58922.187302988241033 71.0173509 0.0000055
59001.049247698175713 71.0169211 0.0000143
59008.866261670808788 71.0167932 0.0000097
59015.980960703057157 71.0166993 0.0000059
59022.730150433423747 71.0169188 0.0000092
59032.867129632070337 71.0169439 0.0000054
59044.938020892672974 71.0170495 0.0000057
59062.667071699909584 71.0170089 0.0000097
59075.617766290966656 71.0167417 0.0000091
59082.626041635858323 71.0169527 0.0000077
59093.789178326552447 71.0169717 0.0000078
59100.528993152897930 71.0169385 0.0000073
59113.542418962516416 71.0169786 0.0000272
59133.485011537078942 71.0172853 0.0000083
59166.460243175838569 71.0203863 0.0006098
59175.426215404266941 71.0189689 0.0001984
59187.460011409694870 71.0172378 0.0000039
59208.500868161575878 71.0174103 0.0000046
59217.330787053667510 71.0172812 0.0000044
59230.279687444767440 71.0172899 0.0000071
59238.355383477935009 71.0166364 0.0002986
59238.386516065388491 71.0172692 0.0000106
59252.183969805344298 71.0172587 0.0000070
59272.165161856100948 71.0168997 0.0000082
59281.036631870775669 71.0171316 0.0000059
59288.091840385902039 71.0173213 0.0000081
59300.996296236086592 71.0170983 0.0000067
59309.008969883818712 71.0168172 0.0000062
59349.073090195752002 71.0165220 0.0000069
59360.068402736355434 71.0148818 0.0000286
59370.902488342851906 71.0151515 0.0000089
59380.939872747791827 71.0150255 0.0000096
59391.792303345697422 71.0149613 0.0000077
59403.873090250015565 71.0150949 0.0000063
59413.799594896412095 71.0144949 0.0002495
59417.879803333649944 71.0150495 0.0000143
59425.753992784023187 71.0149154 0.0000093
59441.647280155780051 71.0149145 0.0000052
59449.625289472025833 71.0148678 0.0000065
59460.620081037467025 71.0151100 0.0000149
59468.529803217521712 71.0143051 0.0005775
59469.576620475242562 71.0149310 0.0000103
59489.637731522195144 71.0205076 0.0000051
59496.632118291673027 71.0150332 0.0000080
