58251.376400334034307 2.6464828 0.0001188
58266.301515635941648 2.6433984 0.0002266
58284.301458173476079 2.6460305 0.0001194
58299.266215114855643 2.6472784 0.0001520
58315.224548177789727 2.6462658 0.0004393
58333.146191740882579 2.6458955 0.0001326
58347.102615350409548 2.6456582 0.0001671
58363.079235876512779 2.6442055 0.0001764
58378.038899992915459 2.6454549 0.0002823
58423.948066971897922 2.6455194 0.0000312
58435.860567090374729 2.6452994 0.0000355
58448.874374763430440 2.6472051 0.0002336
58462.828946563932063 2.6472218 0.0001155
58476.811295643489982 2.6455209 0.0001844
58490.737973824784839 2.6480011 0.0037499
58504.696307245666513 2.6453179 0.0001366
58517.704641199924158 2.6446704 0.0001750
58560.529294043392464 2.6458056 0.0003140
